Generation,AgentID,AvgScore,AvgLines,AvgLevel,AvgTime,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,AvgNum1Line,AvgNum2Line,AvgNum3Line,AvgNumTetris
0,0,2995.0,72.0,1.0,326.25,12.3554331951437,12.866032786622196,4.76292190559247,13.750064695461358,0.40030566617782215,3.168668682025315,11.474587874601697,4.198354650930355,1.5743849042581266,6.239320674481731,60.5,5.75,0.0,0.0
0,1,2495.0,51.75,1.0,279.75,9.83204378994996,7.305271172604845,4.499718338212285,9.585466258234568,9.92150794392231,15.762060066858758,17.20586415901825,6.528250180424589,12.661592133803993,15.993737780426995,41.75,3.75,0.5,0.25
0,2,3925.0,91.5,1.0,360.0,19.280059764364392,15.788643017694186,4.500864075892659,18.556150157050492,2.4431196969255247,3.8667825529388002,19.60183433421482,12.423501878320565,6.4959098919429366,8.43723977523582,72.5,8.75,0.5,0.0
0,3,190.0,4.75,1.0,100.75,0.3917364033495443,4.356956636260538,6.251532079439044,19.35192382889199,9.177452149606502,17.96755953083269,14.154772728933702,13.392347358785631,19.81413970703511,1.8183767777684605,4.75,0.0,0.0,0.0
0,4,4010.0,88.75,1.0,352.25,10.068644391868856,10.593229512862687,5.907875600732312,9.037480012438493,3.743693140857111,4.69326515381993,19.694522239029702,6.050338897320535,14.789025940214298,0.46830655219242867,54.0,16.25,0.75,0.0
0,5,490.0,12.0,1.0,137.75,8.005590918783597,6.2174059631183045,13.298949553134031,17.897522213862135,10.501027046561319,19.23024431682288,7.740540636626718,19.487074535194733,14.536107242675232,12.145145201616577,11.0,0.5,0.0,0.0
0,6,345.0,7.5,1.0,110.5,11.05853915742954,16.048983732602345,3.7813641998845395,0.008688384525378382,6.337448674634938,16.303692955244305,14.497986562503405,15.003232493619759,14.477773017297768,6.8567042347301115,3.0,2.25,0.0,0.0
0,7,5480.0,98.5,1.0,360.0,9.599814529252901,15.75205036490027,10.484584403325327,3.0240614669575807,1.8694863593720317,8.853123339604567,14.58239084943654,5.439826556510796,7.441267152971095,10.87622623032305,67.0,11.5,1.5,1.0
0,8,800.0,19.5,1.0,159.5,9.452042027675603,5.82705825599774,19.965763218623998,12.697347672731855,6.544968964297563,1.390239103437322,3.618437849417627,18.121327015755316,9.584121170884211,8.705110765368753,17.5,1.0,0.0,0.0
0,9,4670.0,98.75,1.0,360.0,6.516000208985399,17.280270681081397,14.117674158182378,8.356177278231206,3.4655163638633497,11.727099734680683,1.0247507930136723,12.228083711292005,4.115541949944866,16.173314899495644,84.25,5.5,0.5,0.5
1,0,2955.0,57.0,1.0,317.0,9.599814529252901,15.75205036490027,10.484584403325327,3.0240614669575807,1.8694863593720317,8.853123339604567,14.58239084943654,5.439826556510796,7.441267152971095,10.87622623032305,37.0,7.25,1.5,0.25
1,1,2755.0,64.75,1.0,360.0,6.516000208985399,17.280270681081397,14.117674158182378,8.356177278231206,3.4655163638633497,11.727099734680683,1.0247507930136723,12.228083711292005,4.115541949944866,16.173314899495644,55.75,3.75,0.5,0.0
1,2,2490.0,59.0,1.0,358.0,19.280059764364392,12.554037064321601,5.094179099398648,18.49736628558923,2.562834421392561,3.655013277491152,19.597459834573723,12.423501878320565,6.4959098919429366,8.006501000878956,49.75,4.25,0.25,0.0
1,3,320.0,7.75,1.0,121.5,3.642580001043161,0.583778471357645,5.907875600732312,9.037480012438493,3.743693140857111,4.69326515381993,19.510005330796393,6.050338897320535,14.789025940214298,0.46830655219242867,6.75,0.5,0.0,0.0
1,4,2835.0,64.75,1.0,360.0,9.587130617430432,9.400965444706324,8.685540522653639,9.30943393056922,6.054507603657706,8.917207160204848,10.343202157637764,15.824794677758128,7.441267152971095,10.87622623032305,55.25,3.25,1.0,0.0
